BodyFatPercentage,BMI,DifficultyLevel,ExerciseType,Weight,Height,TDEE
33.50960581878678,18.664592789195705,3,1,95.16734000762,131.94597238324548,1648.7613389992484
6.886314583419875,32.97351538521812,2,2,66.08348197723299,131.9724655229278,1344.479097968125
35.954011683136684,38.47887996752068,3,1,72.69620122345562,178.85388786243288,1706.0621314372822
20.42492044453039,46.05203885898024,1,3,98.19601984854708,104.65852823411748,1493.5147230182506
28.798279441172824,4.7769354076411865,1,1,90.24245809985223,168.70883144188866,1913.092343043215
18.155627536891892,20.44902233579874,2,2,67.87075767815179,165.48578628066969,1581.302107266936
7.77736902421959,43.79211137029478,1,2,86.29978189150702,132.45739011207687,1549.557498777369
9.733636997909054,48.53487591729313,3,2,87.8016122368723,198.485603910455,1980.5201043197067
16.94088198776788,45.162115627892874,1,3,80.6558929295417,110.67274675036249,1354.852016217083
21.429967282547427,11.289821676619804,2,2,40.66480917433492,154.48777022776352,1240.7449725373683
47.47803391611422,40.22803955270069,3,1,39.88613890129615,135.15997426767467,1098.078269555977
6.696705648398888,16.040253056055775,3,2,37.43812720915864,194.12629867110928,1452.773736056147
43.63925867056409,10.437475094348908,3,1,50.44347177425517,191.70734655727102,1583.4891696942498
5.041641348093462,38.103410861635005,3,2,46.71981649522513,150.66378703038814,1265.0046242521146
48.7980511994305,4.201482574827732,1,1,47.011135513717576,159.23908512690926,1374.7474516701006
45.256562580943935,4.6100135702586105,1,1,44.908635327746566,182.70498069169597,1500.3200834517568
33.60142293038068,43.819315486863076,1,1,69.487664684366,143.3445016187881,1448.3568626405104
48.098764008404096,33.53143456493648,1,1,50.94181168476057,111.58735718922354,1062.4899780353555
18.46529102818861,44.47162992495243,2,3,98.40989342666089,187.27593211380804,2018.3874137721557
39.21676754009316,43.497900864426654,1,1,80.0902682406547,110.13654653842963,1346.015708413882
39.914336999752855,11.3010305799557,1,1,75.06244259612227,125.43364537444253,1412.3560876835595
22.219251170383956,9.456166872545033,1,2,41.40346324535337,173.61178179975343,1374.446685855552
38.89898009252806,5.220744509951014,1,1,76.71593236490753,130.36861864305794,1495.8196644779603
5.360092166737599,6.5204757285450246,2,2,75.23368493231014,170.46951316915454,1733.3342613300158
17.220664251669138,6.63630472244543,2,1,74.33110898497797,181.913738668569,1798.1905271805865
34.37326741192467,26.265807262670577,2,1,58.66977436173969,195.22582301470763,1671.394962015448
43.11865105056555,5.4093521225383405,1,1,62.49243258365569,121.6407814614646,1282.021716323312
30.55366288821827,36.47544386418454,1,1,75.86602769820449,184.62457684954677,1775.3640310833127
10.12371966359646,5.940594151565364,2,1,34.87664581070136,122.60289003832216,989.0275057351301
47.922836037793985,34.47650362961818,1,1,44.57850806521149,166.12391967815404,1341.2195820376305
21.379014649425585,22.44972536509478,3,2,45.508682306520484,144.74462873452953,1219.5213286133737
23.484947990097215,12.072456891134777,2,2,53.12251714748676,123.69026683097843,1172.4318442662673
17.893995296513257,16.74730549728965,1,1,96.1198659892945,177.93511508734588,1957.3346240425678
46.12587640826854,23.89687935239849,1,1,91.14747073732926,105.89837674869487,1436.8034807139977
48.18663649258076,45.13278803456808,2,1,84.94646541676198,185.34298294923352,1869.486378482664
16.777186464874625,43.37820445597232,3,3,69.74286804797754,126.9714339275126,1347.8049054818648
3.687349378657999,12.302821905604631,1,2,76.37533971256829,163.04307685486296,1666.511419208434
45.68509066072933,39.747995078350556,1,1,86.5659235522729,159.4753487249726,1723.9573786289714
17.061648902676627,20.108419966407485,2,1,69.91435451333379,122.78653750586106,1330.789830616885
49.215377685094666,6.555703815487271,2,1,90.31964719512737,110.10781291889255,1491.9364412111022
14.744100544304304,26.34758473384842,1,3,79.42987339809898,138.51846388989912,1523.9588203802036
6.622190695141523,8.577828449339142,1,2,62.67893010885545,138.27941929837976,1374.7163252973025
27.27383055181053,39.1264441362717,1,1,89.95380108242324,111.6395049916618,1455.8404247242615
16.313359145785192,16.8621366004738,2,2,45.79168777993442,149.03768584730585,1252.8935618776225
16.321726767264785,41.26303168880276,2,3,81.09735449443099,114.64032642428886,1384.985961665554
35.66858491282864,49.63634854449052,1,1,64.70235033406861,172.30683606950396,1581.4281193295828
27.04372332470065,49.621713867360455,1,1,88.11570089391245,134.38892570229444,1579.0424938809317
49.18943190849038,37.5506393248401,3,1,46.226544845366305,106.56841574650907,982.6910657563554
26.268068414517757,41.09637946253911,2,1,44.72604435633757,167.81161995570233,1352.1708308062357
13.741013871580996,17.517361115211315,1,1,52.212513902636985,188.51438878757696,1569.0696977641671
16.421973255860806,33.503664235010774,1,3,38.129008152801994,158.9995688523093,1231.0690612956314
8.842930354392323,28.16705765475598,3,2,77.85234281271082,179.7691845483344,1768.6432669520318
23.589687280576047,17.006001183353856,3,2,58.01380921374022,156.11357748899155,1423.6000049735535
21.58044759881864,17.22704212836727,1,2,96.22079565985979,109.22272532130759,1515.1852616854896
14.985375869991302,43.08809559486778,2,3,83.97417415124049,121.59234867733343,1457.5929447664284
15.944686052919655,35.96867947536922,3,3,93.03694882400103,188.52270445079745,1974.890881966418
12.537502026860045,35.533382005863686,3,3,41.40584330062857,150.6274621866509,1211.330773880187
11.88388623197459,23.31060639074932,1,2,54.6646860295914,100.14063944140175,1030.3537049554336
25.253621913060307,25.75123578134709,3,1,82.06146781886272,106.75629593817845,1349.1815380681287
41.70467109488654,5.891632020639916,2,1,56.86739410330631,121.20103780362443,1215.1757750484273
46.92700270127281,43.99044270091245,1,1,39.97042404420897,148.05716305705306,1179.5457469017774
34.45248525740216,31.565109699489216,2,1,37.3882014977883,120.46767444582588,981.5613602558221
4.29898236428606,32.10679259878356,3,2,73.12511803153019,172.2858948835745,1671.1177336614185
16.883626598419895,17.678543708278088,2,2,66.3277332230027,174.50072151568435,1625.7303536674362
14.176405766249673,11.10982949980493,1,2,84.30335828246601,103.94372447557937,1368.9733085215664
19.42312640208457,19.799539139597613,3,2,34.11207478223475,166.15768415291387,1239.148555389607
17.5820516848474,36.67676030458389,1,1,73.26927907354714,145.40967173542498,1501.1860843222046
16.79852233997448,27.323203473002796,1,3,63.00411834966351,177.6591240944175,1604.0660826125243
22.59446602317593,49.50657256020633,2,3,73.97734678640902,143.26274896790005,1492.301535129438
25.57663350593085,35.121277996607816,3,1,81.02991401824586,182.8961811481683,1817.4658784317794
23.55240454530159,30.251587966674876,2,3,37.498714052294865,158.68293136212512,1223.3120384170686
30.940346234730523,23.395811197545928,2,1,41.744631391675775,164.0207281594602,1302.3311508486845
40.50947501571542,14.142802805182914,2,1,98.09152518300702,120.23873732368975,1610.205718727956
7.677667605202019,40.73369553375124,3,2,97.29994123538097,113.31373145500442,1540.2325918646736
11.479911269797038,15.52222111195348,2,2,41.75254536908212,178.88617470604132,1401.603316168116
44.12004052007328,48.23017331700396,2,1,64.69774155761085,163.24708204481675,1524.571201177574
49.54136943593738,17.692937483142828,2,1,57.472273002324854,130.49951043231357,1254.474797001088
19.199313317780742,18.140249008909052,1,2,68.48162615708173,107.7120141591771,1221.570544539801
37.580406091140745,12.733627732845155,3,1,33.051214582083,149.43913669959474,1127.4361501455185
9.27432248882583,43.39180327430176,1,2,64.12743086982185,138.543213358137,1363.994352714215
40.82614039216381,29.172991705596136,2,1,34.30423735656755,197.411600794509,1434.6026912760306
33.14895725115599,20.388665839906636,2,1,32.97118576161281,168.20205618110276,1240.0415456585838
5.61855189882894,20.525326251266915,2,2,91.38939390938879,151.96303807828335,1736.2168681291166
32.50393363749541,47.36641157932908,2,1,83.6041931971611,139.52193706920787,1566.2628224688544
34.102110882366205,48.886972992518764,1,1,55.854140966015024,177.11517944473218,1522.2565111179808
14.41556734350685,36.83466753483068,3,3,87.06332832517128,185.39213154342067,1893.940685826892
43.31377865336693,45.767420146588755,3,1,72.16734009223546,118.82278609569816,1320.5612497382851
32.90238955107017,29.950968735559798,1,1,70.51188103448303,139.59038314155003,1438.5130312280141
31.203377069826114,4.884848934795673,2,1,35.040551577623795,139.24901291464596,1104.0077394623768
49.12496483025295,48.9210234081339,2,1,68.51860976786675,168.4967859906839,1596.1575432399675
23.68193174818688,37.93589389741292,3,3,53.90802175350918,104.6636268610371,1048.1855552238578
26.249383164024884,26.323183908210606,1,1,59.970617077801634,108.28472724456047,1134.709014493874
49.9928132527675,24.09668071952149,3,1,44.103268421332,187.05994481353054,1471.5696371893364
43.33613865555761,21.66777451797303,1,1,43.10927699445692,186.89920262163935,1461.6076748606702
46.16415018898079,25.23549864666004,2,1,32.224038106867845,171.07165587524693,1248.7197977284416
17.678424377039754,9.649823509154011,1,1,87.93909375106071,102.4215175987396,1400.6377546944268
43.4218544032192,3.026425447363858,3,1,63.67637561938056,170.77332368699234,1673.8667762431144
18.755122944500762,19.51348861312967,2,2,69.20698189770286,116.22531891239078,1282.218307370025
21.529446292932004,20.874985594454138,3,2,70.03713702107845,179.95024920885595,1695.1853123299927
33.281103473773875,16.40931318771719,3,1,61.39811377896066,100.0188596340163,1101.5735714493985
21.874212535836552,32.5807706436989,2,3,71.0513321946334,108.94288975753335,1249.3257141780261
22.967159714759354,39.18140378646219,2,3,34.07985513633942,100.97198398171486,824.8009544814104
23.969579116337528,26.039231246757307,3,3,34.199940262695556,117.16701673832279,929.4228313255874
27.146614594419162,35.967231495021096,3,1,53.6077446839511,126.21068850429269,1181.1646523219174
43.1757526106095,9.42798615217001,3,1,99.84589149065059,156.5614940142941,1882.2364072946198
47.970953010747124,3.5446397545581916,1,1,82.18749534112993,134.56132613074652,1616.883075564381
34.63030186387009,10.09654508430065,3,1,79.27519087067029,138.58542741348248,1545.1819376933615
42.74829867360419,4.9696035634515985,1,1,60.01344082269415,102.5272881323403,1132.2009595841255
3.8955477561221903,38.248599732752375,1,2,53.00728727354256,114.36630121511594,1100.1454529940236
48.76357459034468,40.1526323432145,3,1,50.65822515917165,122.48269707674083,1127.2500832259552
35.86865858332172,16.66359390896386,3,1,91.0956637716584,132.5579149355976,1613.5989619759162
31.12408447478568,35.34360364546939,1,1,44.45758588447099,183.77069791146505,1450.8480297608016
5.126180188140031,47.343849164164446,2,2,58.09510737468208,140.14420548021076,1312.584670860351
17.782130657072862,34.214729491917225,1,1,71.8152892742919,134.17612146039684,1416.1413211768377
26.770152381572316,17.494916885996865,3,1,45.41247002933881,127.57739642647446,1112.5220717915956
10.549640624739869,34.62320405636012,2,1,74.02558412586134,107.25305457402744,1268.231121244633
15.171085127568158,26.301574276996966,2,3,79.10550387120956,175.5306533824355,1755.7193532389742
13.79415546183472,20.2157701702173,3,1,67.26673358332454,115.40644966177759,1256.757908651162
20.572469186336274,5.973879535820181,1,2,76.24406667889792,105.00334134330251,1313.3831448654382
40.16516958359055,26.01572654406122,1,1,40.12613024821849,104.89857801483244,912.2705298858428
10.07471799733355,23.722430575430828,1,1,84.40045611422717,100.91133455557743,1336.6679260388823
17.150548013467372,40.69910535748321,1,1,80.50774044466327,120.78223238622797,1417.9304177654733
28.890258038334768,49.55291895701654,1,1,41.41713708902074,159.67573977274503,1266.593397306168
6.007866372205379,28.839887746301443,3,2,76.46113562057523,134.45999699971972,1466.869143837272
10.770458759474181,46.294441739317236,1,1,87.65148127624508,164.27231578749797,1763.584274243852
23.670391934935772,14.646138964236565,3,2,87.16153059362429,121.63350289067998,1505.953384179119
21.160505011602897,32.359099843204646,2,3,56.64678572722096,199.70483070325886,1676.2762748015346
34.31761509872726,10.805861483151817,2,1,40.07437629818304,199.15206812976845,1520.0632190332065
30.21164114215667,6.662518197922081,2,1,55.53924860815505,125.8609686247645,1226.9964207042835
25.42074033019829,32.96328254482789,3,1,30.982471258455956,120.1040193560463,914.2377267351704
35.759544697035615,21.807903837032,1,1,79.82107968293508,162.85585073467567,1685.92931115676
3.7577701251900333,43.99641205297323,2,2,47.392487308527144,101.11574304042095,959.5289620659121
23.007206685577238,21.787132256059675,1,2,72.43326744816463,178.00409008742102,1706.5845874863971
27.67344144410871,17.846462856686458,1,1,78.42204315722486,130.47341891554444,1468.7904483568775
16.629243453702067,9.37308779094359,1,2,41.2422445968609,156.07874713087588,1260.8065305209664
45.189006104274334,22.659241083698745,1,1,46.081033017975386,190.35490201964058,1513.4323282226328
8.171008973692782,42.3958333529327,3,2,74.38443164917594,145.25784997244995,1510.2011496659889
38.466039631113496,19.878988694207596,1,1,99.4403990562366,117.93286622893217,1601.1488710983567
31.12471417762193,15.501232177532739,2,1,73.05010793957076,190.4729794338465,1800.877557183031
31.74297530853034,42.09290236854898,1,1,98.90921491586532,123.1993604385595,1618.737880106734
14.483439842363003,30.16725077530229,1,3,99.94450292097687,193.6503163759237,2081.1450423232677
26.39479182331314,25.274888704946616,2,1,98.5444902199282,153.64210318439507,1815.6759328972425
25.60814626395053,13.4768336582318,1,1,77.24643509536315,153.2980669610406,1609.8663677751974
13.907330639825737,16.938048760494624,2,1,54.17896530763181,154.28407825574047,1372.5151907045552
20.870280061811904,32.51491618818397,3,3,68.33178301601984,106.33521725880026,1205.3619038609363
9.206540374868771,24.282387840942942,1,2,36.34863666182293,127.29698698208882,1015.4442883022444
12.9382265655815,10.258432527054815,2,2,39.02712998105288,109.53058790999637,938.7273951496348
25.90902879744248,44.37619778064576,3,1,56.30036853687314,156.28864713241478,1396.4172104574593
47.6200989646425,12.294509854864298,3,1,36.852604247340444,159.17936739793967,1229.3016789173432
23.736883427306342,32.660570215491646,3,3,65.85898819168474,123.56085391470234,1289.1504349952252
28.996318205255214,34.92201337123349,1,1,74.21512251143339,146.91131260986214,1520.7539664085607
48.15368271887572,29.52767641534068,2,1,89.20503660845246,100.77781094113357,1382.0602291606003
18.5572412519845,7.913658839733009,1,2,63.88775366131954,112.53090463761603,1222.4781295239209
47.35948199541343,12.0993723869654,3,1,69.4504505466265,156.5931229393119,1553.1730309102693
31.091715418159893,4.545914333088773,2,1,30.707524807929055,147.50876185408396,1112.2189290399333
23.479819362390145,3.468303020414781,3,2,64.49999344754656,139.7528406709549,1455.087923799005
6.977222482968813,12.401350683281542,2,2,50.4196682217178,186.22851179694035,1543.3629377211353
26.325127771218312,11.230665109893792,2,1,36.78162469962251,178.20405470940318,1351.0461644044783
13.874071263798456,20.098104196521145,1,1,57.58435333654579,154.68161444109063,1407.3765605015396
32.60572879942923,22.570282780136885,1,1,48.102535492606656,100.80298656047924,968.2051765749177
29.22214511258622,10.628408351478162,2,1,48.86274942467334,189.68806276225868,1553.246774259895
36.42956862612209,6.216112086316587,2,1,76.8050388734232,125.22061393367633,1452.2525886515502
6.225594005875382,42.99356593125579,1,2,78.4372311115174,167.99622404347002,1694.5650917263677
20.736760782124964,25.212780906455635,2,3,96.91627106469629,101.05553439025529,1463.708161445697
19.573733928774818,7.853712854981095,2,2,68.42634839587417,154.21178602336107,1542.873392261336
22.64999764103313,46.41765371507102,2,3,71.93882259435148,132.96349076450218,1407.2790080860043
4.759614923194187,33.825454740876424,3,2,36.572639973945684,178.70486411629406,1339.0724220898476
46.58894885242628,27.521531865401112,3,1,37.805608235093054,138.32815930881492,1098.9410038026544
33.20241370400791,18.36625307695673,2,1,80.5693848923491,111.07082755738885,1366.1280996985067
6.410085923854389,3.3515516122612707,3,2,60.41897092975748,178.32172997670375,1675.8550246607788
49.64870216727299,38.44348764089622,2,1,43.397427440980394,194.63132955068724,1507.7438204223138
29.728262898105744,3.471646372697731,1,1,93.86765540310975,133.88659843131944,1746.1369689780697
23.888129284119245,44.58368616549608,1,3,62.566648699489214,155.4311359688263,1454.38191171198
48.2795101544321,43.952305711505495,1,1,78.78902127307143,120.5870894672407,1398.7650132500494
8.91331727133269,45.404086867741746,3,2,78.63993680077431,110.22949337842779,1331.6976224289238
10.515012628104097,16.512807801580788,3,1,81.19495473280071,103.34930860002109,1324.821986265902
8.806724906273512,49.38970702024224,3,2,66.42354822911791,144.92764986107588,1426.5303350549314
37.28575946310014,40.33790765761197,2,1,74.65249769835359,133.64974918284182,1440.0806665394973
37.777269382996515,4.406668082046906,2,1,93.84389500644113,199.26614987873182,2175.304017981388
44.948968273738416,38.35797754328542,2,1,37.909391334733115,187.2271448015104,1405.4314874836818
49.76300325260776,49.03061574231067,2,1,91.98989226825626,170.21676060949767,1844.398876593708
38.4268276752928,29.022703979035878,3,1,93.33742264316888,171.05556881688983,1870.8087684049367
30.436154109599713,45.24731771016076,2,1,44.26559933848097,199.7967730169242,1547.9012193547974
12.977993987690848,44.008940186733724,2,3,44.11257981951873,166.91087723534406,1339.895579148105
15.706231484573042,13.344582439377048,2,2,41.883318734157726,113.92711364389847,992.796705742807
33.77463723604647,30.576685574974928,2,1,41.16553073943141,136.26008809679334,1119.3957771930181
35.10269488899163,18.608379410147855,3,1,30.906599522074963,164.1946415567068,1194.3728506100663
36.831133763100205,7.267776995018437,3,1,60.58730466814791,182.48026136606174,1647.0824697717364
40.55214482503939,39.18948679117099,3,1,88.49532316987421,194.07541355341243,1962.532877503226
16.550844011258008,11.862890214832653,1,2,81.50541756715288,111.5634921462371,1387.8763490639565
21.165615988884465,39.221571602225495,3,3,88.41104223502404,111.55224594062285,1439.6937843477629
24.622551493137784,39.71526241889925,3,3,83.26897850548309,191.87171160056732,1895.29757243725
26.024437654271946,16.279779710520287,2,1,66.72169276686617,146.9504295458184,1455.7326939952566
19.048727314335075,25.83884983064244,2,3,71.62492182611783,137.8352390293784,1440.455372506941
4.999162266083799,13.910547012444654,1,2,99.73406298463058,151.85887991088947,1832.751242561531
23.957213395768512,45.07928220383484,1,3,68.17158792037503,124.50491582005316,1316.1477291991087
6.210027339009974,6.125436967373257,2,2,79.19846743077167,132.41754904771832,1526.663846034796
12.18618413821318,11.536168653591606,3,2,36.20121891891253,180.48430035679672,1358.9181005965656
48.051562867700184,25.218860868132847,1,1,33.98809980294752,124.00094865367271,970.4575681264841
28.707004799084878,3.5732516887578853,2,1,37.69615837098601,140.18154691723817,1152.3912755752508
29.345106853622475,4.445287647803963,3,1,90.78277820221558,153.00575620815536,1818.2711547244542
43.84217282590572,29.088215051078926,1,1,74.9653313937194,174.63407172706917,1706.1183298346602
9.430932017712827,3.3375471279744877,2,2,47.380920880882854,160.67618829192733,1404.0691261119382
19.676542343594964,44.16995617016717,1,3,87.12489531134341,129.22349202049242,1537.3921893696831
14.284827724105035,11.625140095992972,3,2,39.38811605558506,168.4650222319791,1315.8139004204559
38.388460604746534,10.266307000391155,1,1,91.63262226059916,148.81035772576502,1740.6648577842457
32.79590348297552,16.96780054021356,2,1,38.06480052419499,106.99717298580175,907.3814245754911
5.854297217798222,48.96382592709944,2,2,49.890608021875394,137.3794916997521,1212.1938965462766
10.260165752095604,24.59668873561197,2,1,87.50620418345834,117.89265852024701,1475.8718186405383
39.135987750904775,37.14379915679557,2,1,73.24258134432765,145.82648768838445,1503.4263695177785
41.30138338990744,39.88943444086074,3,1,34.494330627008196,103.74106799127722,846.315312489205
48.10641701264888,48.21116689548548,2,1,31.127341979351964,163.44605567376777,1186.3288769156454
30.157615798847964,27.514586122418272,1,1,91.12968084347881,176.35151667696806,1882.9632881452483
37.57446352866766,16.791887290546995,1,1,75.58154514540459,189.93818193277178,1821.4266223413001
30.96247456869858,25.124692554331197,2,1,78.38115801248375,194.56888527909558,1870.1002423517052
45.11636734040222,27.595995616122536,2,1,73.15630288978248,155.37828876654717,1566.4074672361648
44.766910166082916,21.963187789052334,3,1,59.58643092692943,178.09403338473444,1575.057736760788
47.19818651003862,39.45703357251897,2,1,90.31827200706448,157.79800912122082,1751.460414766941
4.097529941515651,15.166163859808064,2,2,43.0833211055134,144.4534222529751,1197.345648500521
29.398988435838202,5.994641942018985,1,1,85.44270495397512,119.97914031486377,1511.2994821559098
48.798670080349915,3.022372182417801,1,1,68.25328028006716,186.02461206881128,1835.2178048496137
33.69707058256915,49.108311633117985,1,1,67.28380162131165,149.50012153712834,1464.0414974999633
13.861310120755578,3.8096110196222632,2,1,75.06225148754746,113.95977285760651,1387.717556686494
11.882661673345975,39.51565132844759,3,3,33.32874735334971,171.08395986261047,1257.372143033607
18.841366207728782,40.45585301243125,3,3,31.071068849282447,131.74551959091286,987.4929769374011
27.069076091745483,6.317210433305589,3,1,40.96106801205351,114.9747595271031,1003.0529723675281
37.56947283568725,41.367083456273676,3,1,78.42238088486485,142.852236309193,1536.0774409892917
21.286789832782983,31.54426669818062,2,3,47.253142909683106,112.854307555741,1033.5060229706096
42.626978739965715,49.32745576128313,2,1,37.315404788915146,124.1982022085799,1002.5246079158889
10.946586774604544,14.581224526289633,2,1,88.28579668830453,173.37098436905103,1851.4172686376094
21.92661865823761,25.958046748426014,1,3,91.34920269837373,181.3221772887627,1918.025386813216
35.90445214239661,31.640460660710648,3,1,66.14741744883113,177.62019581616693,1633.978133465679
14.205831208695527,11.967223662075757,2,2,30.156095255347434,187.0362147944835,1336.2476554412335
30.4078824880165,14.11885887904603,1,1,83.4012649408809,178.05926807931573,1831.9434347619472
19.95891064898549,19.73593730411134,3,2,95.03642400234826,133.48295569393125,1656.0585053576947
35.392137193798995,30.472601601416955,2,1,90.58271740084518,148.6170966974838,1699.4099786351908
13.98492014853115,15.349223770225954,2,1,71.42199561536057,145.5015394810338,1496.1725167852578
30.16810318582725,48.88894407516803,3,1,90.06614722657272,193.38868087433212,1971.2164689181948
21.021427050216225,10.575394904816344,2,2,38.312547118641284,180.0602304242056,1380.2459884286282
5.305805251544477,5.701257037805059,1,2,64.69575237593926,125.43474435832135,1328.3709093852926
45.4829519452039,8.184480158167627,2,1,41.31818217547104,132.29066133193388,1112.2601403641047
33.47799979657931,35.04570117552217,3,1,60.29686992137412,157.10274279147006,1443.870794691896
29.119252535693565,22.954482244937626,2,1,40.74449238563076,117.88253090972385,1001.1855074812069
8.893485308304033,3.4672313093914133,3,2,60.39544225634859,198.20830759163894,1807.842200051194
3.454843123243747,23.332488726401767,3,2,64.88286871703004,104.48542606341871,1161.5476851878336
23.818652124994312,46.29401201481171,1,3,57.18920405223459,109.31398131067694,1109.6057831130263
24.174374100564016,7.735662142326727,1,2,92.75659204338743,111.81313664405398,1521.0889003444424
22.994304951064343,17.214021695707242,1,2,90.92036560820395,160.10112443174145,1788.0228849371963
13.49904096614886,32.2573672145825,2,1,48.754475215027526,176.65112183902892,1450.514073191707
4.406900647660406,42.17741611333763,1,2,91.22193057824326,172.0138069580907,1849.7067316005478
23.04156088467516,46.71667224815877,1,3,84.31832986613466,140.4698293507919,1579.5708059477859
17.47368867228893,13.437463823626228,3,1,48.44246667478475,141.99186946187956,1238.9366848012241
23.666043072976873,5.442144269399678,1,2,90.91559436266418,123.60389826616554,1600.5105416105569
37.73469389336444,43.930138733250104,1,1,57.71654372102526,185.257254394416,1593.1364683551167
32.208781340170226,27.654016818578135,1,1,80.684077204033,174.8925524316308,1766.928259742929
13.02868585595229,3.1714541551312823,1,1,71.97844509059082,132.43326202065379,1497.681293004545
15.414466699034266,17.086060280197987,2,2,47.51170625539217,117.11026786525915,1067.911301318177
48.53045381667239,31.870781215666177,3,1,59.20263420657862,116.26011112673339,1175.8507983674015
5.1859539462175235,31.893652137129532,2,2,90.66706658826224,110.49368525042522,1457.7265563258006
23.046224309117033,13.700092793133287,1,2,59.58719219983418,110.37335487552521,1151.7073212711725
32.6846814459323,22.55102110759935,3,1,84.82105502107206,192.75594605135893,1927.1022823448213
49.70859457934677,44.40415983115459,2,1,77.13657104165864,176.01048267470847,1731.623098910498
32.4093544514693,48.026522549158074,2,1,91.38969573316271,162.6762090152065,1790.9418185471957
3.1956251529619504,49.93962820906581,3,2,73.33860655979223,109.80144147023293,1275.020021166783
47.98201598616819,46.22182823552498,3,1,71.67557017006521,153.55109808024804,1534.3870524309298
17.33446264281546,46.88281100726934,1,1,50.39455069004744,131.9600017968619,1183.4236653677235
47.84251739405966,6.206554931768929,1,1,88.29328914152899,198.61885654090054,2068.4845677718604
4.0499836576971795,46.44282740717455,1,2,53.26384995565313,187.47284725062184,1561.5106895720505
42.97420361362752,31.392855702146527,2,1,39.07229006314955,199.81409022271873,1497.8507424758989
47.94684531132674,6.625543373476459,3,1,95.19252050920346,105.16236861762688,1509.5540337933191
17.535344648318855,43.53739838661492,2,1,57.19523298968439,198.53742864233635,1671.5052361273367
31.097755886252404,45.98448043719633,1,1,35.01512358903564,190.20647241825827,1393.7694790081646
7.184486977994534,3.7233978427630574,3,2,36.476759964948194,135.08991411152383,1103.1937705211715
26.899547590672412,38.347235113034955,2,1,70.14464537848428,125.13730701831741,1341.1846486460245
48.36392560945909,20.020881745680956,2,1,99.86960123763893,191.1501074064479,2075.1678071282813
29.625327323636192,13.062728979733695,1,1,82.14997518794166,110.72685531049073,1386.7542057786206
42.87363908730351,36.37480820121078,2,1,76.76305369449958,188.29384631169,1807.7125168041016
38.801479345116704,32.1098939745325,2,1,45.15150023633996,164.64218522972178,1338.2457432127978
17.921134210145045,21.721526018791376,2,1,30.140284404004234,188.23451596953066,1336.5748967584057
32.164943461959695,23.237502771350112,1,1,84.58418314979079,186.22312609898216,1882.3313549149138
16.46916662513096,4.767166225535096,3,2,46.873106814254164,108.40474829700548,1031.7903594888787
19.553752103622728,35.88237486292025,3,3,74.71093325154709,146.9791063782457,1525.9296201366255
33.56678059106145,11.254572999810746,3,1,81.05492802197034,146.59906650165317,1611.9867750720553
32.507520885110296,34.54606691297116,3,1,71.24267177738777,165.67741659946998,1609.299520506139
40.84494747726046,41.98599777360283,2,1,61.93143768236572,150.56372838191015,1417.7406457994325
4.760166912694911,42.08496787981383,3,2,57.238750786643664,178.86748575832524,1548.4184057764
47.883594603159466,8.541740438721037,3,1,66.17029558866284,114.14386830377038,1254.576740680696
25.677132053850297,20.46121307310349,3,1,64.9768956039824,122.03893075714825,1275.4305540456407
26.188838861509268,26.526627365014495,3,1,37.16054517112855,192.12604689720277,1431.3647442182955
43.42161340113741,44.76764227001367,1,1,53.42026206093562,199.69676808244543,1640.2505493475826
44.33403176564768,34.386625504557685,3,1,45.256268097803385,140.93429943374457,1189.584844290675
34.76406819378663,23.698490528685518,3,1,47.86153258758255,152.93905123184823,1294.7802661509152
16.14428255886025,34.12664172765497,3,3,85.91651256624101,168.664290061803,1777.471127048694
37.92677591970394,27.348722526761282,3,1,60.00325144616899,163.7739738357616,1485.5972183397037
3.3248688872609877,39.315724871698464,2,2,85.56008972123452,188.6917895066618,1898.6124774963778
9.22202666940716,10.587362073786947,2,2,72.10871577247642,119.93977621982276,1347.9404038171233
6.907174434750369,43.66229248216528,2,2,93.02766958139335,182.99015809209945,1936.9612551720331
36.813814560112014,48.495584899236285,1,1,51.410439037963755,152.00665288228444,1319.5174074742465
27.352939625401817,38.65625548894952,3,1,34.61162139671207,129.48111248393906,1009.2376137560332
3.326254656917308,10.72891391439338,1,2,60.51263636430528,119.5625523793446,1224.870656048025
43.10447490700283,9.399486166625048,1,1,48.94194994003505,172.07912337738637,1444.780503608077
35.63565371816264,36.34125426670871,2,1,97.32533498423813,119.72824008664318,1582.2429708213406
17.752397617955054,22.933348596101876,3,1,67.54691367409424,199.7271837950782,1793.3729684014284
4.97261825595219,45.507052721625506,2,2,82.09391000262055,118.48248174610583,1418.579286941313
18.17065095658731,17.06192941815971,3,2,85.12622887180099,149.65191439041024,1661.4751133960654
7.544380328530179,32.70353044502555,1,2,36.03688850576422,119.49889541730515,961.6262816046117
18.49598771702111,38.87716835314163,3,3,43.832747430128016,115.85855111871737,1016.7976441856395
28.09406624530148,37.374894632277815,3,1,54.380030414181675,172.12407264835235,1477.92370797664
35.74780329222767,13.209213622503192,1,1,31.54658874300822,184.72682640761175,1334.714200088538
14.695834228759546,20.179780826186086,1,2,57.66124141948468,179.9457231552158,1568.4122762150173
23.23377335056766,30.12507121658257,3,3,52.721682484649115,133.908944040331,1221.9594962075166
25.026317237254982,14.298983795502608,1,1,97.56623384377187,187.3334805043593,2039.1043331074761
